# q/kF, Re omega_p(q)/ omega_p(0), Im omega_p(q)/ omega_p(0)
1.162525050100200463e+00,1.256806977590031016e+00,-3.464700838171193287e-02
1.166513026052104385e+00,1.260368908645554953e+00,-3.408475337671715288e-02
1.170501002004008084e+00,1.263972000396213602e+00,-3.350050885161319492e-02
1.174488977955912006e+00,1.267616642969499496e+00,-3.289347119653241586e-02
1.178476953907815705e+00,1.271303195875018943e+00,-3.226278896428895482e-02
1.182464929859719627e+00,1.275031980648268171e+00,-3.160756285676870336e-02
1.186452905811623326e+00,1.278803272780001610e+00,-3.092684684734752984e-02
1.190440881763527248e+00,1.282617293081906418e+00,-3.021965072216276083e-02
1.194428857715430947e+00,1.286474198734957497e+00,-2.948494432147778441e-02
1.198416833667334869e+00,1.290374074375298052e+00,-2.872166372933275882e-02
1.202404809619238568e+00,1.294316923684012188e+00,-2.792871958605423061e-02
1.206392785571142268e+00,1.298302662045849987e+00,-2.710500757755378298e-02
1.210380761523046189e+00,1.302331110907617884e+00,-2.624942098790777542e-02
1.214368737474949889e+00,1.306401994477240036e+00,-2.536086499644624181e-02
1.218356713426853810e+00,1.310514939339549656e+00,-2.443827217767480589e-02
1.222344689378757510e+00,1.314669477412333753e+00,-2.348061845238352124e-02
1.226332665330661431e+00,1.318865052427760087e+00,-2.248693857975210542e-02
1.230320641282565131e+00,1.323101029820542118e+00,-2.145634021210477901e-02
1.234308617234469052e+00,1.327376709575772695e+00,-2.038801558567875441e-02
1.238296593186372752e+00,1.331691341291050934e+00,-1.928125010025532812e-02
1.242284569138276673e+00,1.336044140496029708e+00,-1.813542732719697001e-02
1.246272545090180373e+00,1.340434305188696884e+00,-1.695003033157098729e-02
1.250260521042084294e+00,1.344861031603883372e+00,-1.572463953683734747e-02
1.254248496993987994e+00,1.349323528405159234e+00,-1.445892764087845436e-02
1.258236472945891915e+00,1.353821028741901022e+00,-1.315265227071060403e-02
1.262224448897795614e+00,1.358352799885196749e+00,-1.180564712880425617e-02
1.266212424849699536e+00,1.362918150403009898e+00,-1.041781235068818708e-02
1.270200400801603235e+00,1.367516435026570054e+00,-8.989104691103061429e-03
1.274188376753507157e+00,1.372147057485274768e+00,-7.519528017988370491e-03
1.278176352705410856e+00,1.376809471650376926e+00,-6.009124449201590223e-03
1.282164328657314778e+00,1.381503181340962172e+00,-4.457966335831170870e-03
1.286152304609218477e+00,1.386227739124941793e+00,-2.866149188990663958e-03
1.290140280561122399e+00,1.390982744407198268e+00,-1.233785566954211273e-03
