# q/kF, Re omega_p(q)/ omega_p(0), Im omega_p(q)/ omega_p(0)
6.042084168336674388e-01,1.110693600433983796e+00,-1.557424518562749820e-02
6.081963927855711383e-01,1.112624142568421126e+00,-1.572205386524410872e-02
6.121843687374749488e-01,1.114582583230223856e+00,-1.586870480249197995e-02
6.161723446893787592e-01,1.116569359047584031e+00,-1.601412016314913631e-02
6.201603206412825697e-01,1.118584915513187505e+00,-1.615821947920200591e-02
6.241482965931863802e-01,1.120629707209386927e+00,-1.630091953499378243e-02
6.281362725450901907e-01,1.122704198042500101e+00,-1.644213424713960800e-02
6.321242484969940012e-01,1.124808861486788603e+00,-1.658177453775428259e-02
6.361122244488978117e-01,1.126944180838706622e+00,-1.671974820048709523e-02
6.401002004008016222e-01,1.129110649482169881e+00,-1.685595975882577674e-02
6.440881763527054327e-01,1.131308771165545179e+00,-1.699031031606195244e-02
6.480761523046092432e-01,1.133539060291116618e+00,-1.712269739625376513e-02
6.520641282565130536e-01,1.135802042217988861e+00,-1.725301477546300685e-02
6.560521042084168641e-01,1.138098253579284291e+00,-1.738115230245191808e-02
6.600400801603206746e-01,1.140428242614719201e+00,-1.750699570795129223e-02
6.640280561122244851e-01,1.142792569519648138e+00,-1.763042640150821322e-02
6.680160320641282956e-01,1.145191806811810764e+00,-1.775132125481355960e-02
6.720040080160321061e-01,1.147626539717143235e+00,-1.786955237028786322e-02
6.759919839679359166e-01,1.150097366576047442e+00,-1.798498683355698527e-02
6.799799599198397271e-01,1.152604899271812533e+00,-1.809748644829774558e-02
6.839679358717435376e-01,1.155149763682847386e+00,-1.820690745174241565e-02
6.879559118236473481e-01,1.157732600160710890e+00,-1.831310020892987916e-02
6.919438877755511585e-01,1.160354064036026145e+00,-1.841590888354730296e-02
6.959318637274549690e-01,1.163014826154616710e+00,-1.851517108294344419e-02
6.999198396793587795e-01,1.165715573446371334e+00,-1.861071747455792305e-02
7.039078156312625900e-01,1.168457009529730417e+00,-1.870237137068145317e-02
7.078957915831664005e-01,1.171239855354805570e+00,-1.878994827800926568e-02
7.118837675350702110e-01,1.174064849888651452e+00,-1.887325540799044896e-02
7.158717434869740215e-01,1.176932750846353848e+00,-1.895209114339316270e-02
7.198597194388778320e-01,1.179844335472284067e+00,-1.902624445586707444e-02
7.238476953907816425e-01,1.182800401375932786e+00,-1.909549426848593939e-02
7.278356713426854530e-01,1.185801767427659748e+00,-1.915960875638549749e-02
7.318236472945892634e-01,1.188849274719916860e+00,-1.921834457752638961e-02
7.358116232464930739e-01,1.191943787600219906e+00,-1.927144602435457502e-02
7.397995991983968844e-01,1.195086194782962075e+00,-1.931864408567355099e-02
7.437875751503006949e-01,1.198277410547737842e+00,-1.935965540625138315e-02
7.477755511022045054e-01,1.201518376032664204e+00,-1.939418112957153745e-02
7.517635270541083159e-01,1.204810060632371949e+00,-1.942190560665061141e-02
7.557515030060121264e-01,1.208153463511005832e+00,-1.944249495077105677e-02
7.597394789579159369e-01,1.211549615241817257e+00,-1.945559541432067760e-02
7.637274549098197474e-01,1.214999579586053091e+00,-1.946083155950262961e-02
7.677154308617235579e-01,1.218504455425072130e+00,-1.945780418925114816e-02
7.717034068136273683e-01,1.222065378860557550e+00,-1.944608799806515215e-02
7.756913827655311788e-01,1.225683525499133397e+00,-1.942522889436619146e-02
7.796793587174348783e-01,1.229360112938351568e+00,-1.939474093592712459e-02
7.836673346693386888e-01,1.233096403471675373e+00,-1.935410280749913503e-02
7.876553106212424993e-01,1.236893707029919964e+00,-1.930275375426174223e-02
7.916432865731463098e-01,1.240753384375705259e+00,-1.924008886538003740e-02
7.956312625250501203e-01,1.244676850564472081e+00,-1.916545357758626250e-02
7.996192384769539307e-01,1.248665578680258736e+00,-1.907813723800597105e-02
8.036072144288577412e-01,1.252721103845069406e+00,-1.897736552659158582e-02
8.075951903807615517e-01,1.256845027485000932e+00,-1.886229148912946241e-02
8.115831663326653622e-01,1.261039021810567595e+00,-1.873198486882334673e-02
8.155711422845691727e-01,1.265304834429088920e+00,-1.858541934427924286e-02
8.195591182364729832e-01,1.269644292943853392e+00,-1.842145717929145887e-02
8.235470941883767937e-01,1.274059309297142395e+00,-1.823883065956697844e-02
8.275350701402806042e-01,1.278551883462476946e+00,-1.803611952668058779e-02
8.315230460921844147e-01,1.283124105854344998e+00,-1.781172341316182225e-02
8.355110220440882252e-01,1.287778157452502681e+00,-1.756382802987189670e-02
8.394989979959920356e-01,1.292516306048621555e+00,-1.729036356107397157e-02
8.434869739478958461e-01,1.297340867010217780e+00,-1.698870866581037031e-02
8.474749498997996566e-01,1.302254237289003358e+00,-1.665654586904390111e-02
8.514629258517034671e-01,1.307258826919872829e+00,-1.629049887448598410e-02
8.554509018036072776e-01,1.312356990921478062e+00,-1.588685873891662256e-02
8.594388777555110881e-01,1.317550933479090025e+00,-1.544130014817524967e-02
8.634268537074148986e-01,1.322842552703668906e+00,-1.494879328015657170e-02
8.674148296593187091e-01,1.328233214721862510e+00,-1.440354343756050995e-02
8.714028056112225196e-01,1.333723447965888154e+00,-1.379900201808859257e-02
8.753907815631263301e-01,1.339312575068376310e+00,-1.312801355022555523e-02
8.793787575150301405e-01,1.344998353535289182e+00,-1.238316758161179219e-02
8.833667334669339510e-01,1.350776764336974578e+00,-1.155737723209033369e-02
8.873547094188377615e-01,1.356642111996606781e+00,-1.064458919079258083e-02
8.913426853707415720e-01,1.362587506156965667e+00,-9.640400121607039033e-03
8.953306613226453825e-01,1.368605600430198521e+00,-8.542342504892243976e-03
8.993186372745491930e-01,1.374689325524514283e+00,-7.349763051527432971e-03
9.033066132264530035e-01,1.380832396849911436e+00,-6.063417798701967176e-03
9.072945891783568140e-01,1.387029536754501136e+00,-4.684985603963067943e-03
9.112825651302606245e-01,1.393276478233756555e+00,-3.216646344706302653e-03
9.152705410821644350e-01,1.399569851380557450e+00,-1.660778030557521047e-03
9.192585170340682454e-01,1.405907030479729869e+00,-1.976610183254759603e-05
