# q,<w**1.0>/wp(0)**1.0
1.959999999999999964e+00,4.913594411620570424e-01
1.969999999999999973e+00,4.963862556202446319e-01
1.979999999999999982e+00,5.014387258960316673e-01
1.989999999999999991e+00,5.065168313002859080e-01
2.000000000000000000e+00,5.116205728303077072e-01
2.009999999999999787e+00,5.167499716454402314e-01
2.020000000000000018e+00,5.219050174913257845e-01
2.029999999999999805e+00,5.270857295029469647e-01
2.040000000000000036e+00,5.322921046125468347e-01
2.049999999999999822e+00,5.375241385721344356e-01
2.059999999999999609e+00,5.427813909675915927e-01
2.069999999999999840e+00,5.480637866450294160e-01
2.079999999999999627e+00,5.533719645764789696e-01
2.089999999999999858e+00,5.587059298073865365e-01
2.099999999999999645e+00,5.640657090179108657e-01
2.109999999999999876e+00,5.694513071069243759e-01
2.119999999999999662e+00,5.748627277063863561e-01
2.129999999999999893e+00,5.802999880789486697e-01
2.139999999999999680e+00,5.857630829820464902e-01
2.149999999999999911e+00,5.912520273280212901e-01
2.159999999999999698e+00,5.967668118781067621e-01
2.169999999999999929e+00,6.023074520917049979e-01
2.179999999999999716e+00,6.078739437708807758e-01
2.189999999999999947e+00,6.134662823376089147e-01
2.199999999999999734e+00,6.190844827360656444e-01
2.209999999999999964e+00,6.247283547963277117e-01
2.219999999999999751e+00,6.303969668359782341e-01
2.229999999999999982e+00,6.360912855424498691e-01
2.239999999999999769e+00,6.418113099024422841e-01
2.250000000000000000e+00,6.475570564204582436e-01
2.259999999999999787e+00,6.533285179909334994e-01
2.270000000000000018e+00,6.591257117702180590e-01
2.279999999999999805e+00,6.649486361444986171e-01
2.290000000000000036e+00,6.707972894251406082e-01
2.299999999999999822e+00,6.766716890815410723e-01
2.310000000000000053e+00,6.825718262560273031e-01
2.319999999999999840e+00,6.884977180288439635e-01
2.329999999999999627e+00,6.944493617385983919e-01
2.339999999999999858e+00,7.004267542191110474e-01
2.349999999999999645e+00,7.064299119993252551e-01
2.359999999999999876e+00,7.124588239775065945e-01
2.369999999999999662e+00,7.185135066730830022e-01
2.379999999999999893e+00,7.245939478845322412e-01
2.389999999999999680e+00,7.307001634470621232e-01
2.399999999999999911e+00,7.368321475721625324e-01
2.409999999999999698e+00,7.429898935806588112e-01
2.419999999999999929e+00,7.491734163890055864e-01
2.429999999999999716e+00,7.553827088050970584e-01
2.439999999999999947e+00,7.616177628123217414e-01
2.449999999999999734e+00,7.678785920481915328e-01
2.459999999999999964e+00,7.741651807196961999e-01
2.469999999999999751e+00,7.804775418135188048e-01
2.479999999999999982e+00,7.868156656860446629e-01
2.489999999999999769e+00,7.931795420618797943e-01
2.500000000000000000e+00,7.995691838421392639e-01
2.509999999999999787e+00,8.059845718637991263e-01
2.520000000000000018e+00,8.124257184913022956e-01
2.529999999999999805e+00,8.188926119536660275e-01
2.540000000000000036e+00,8.253852399082555191e-01
2.549999999999999822e+00,8.319036141999334166e-01
2.560000000000000053e+00,8.384477139347210617e-01
2.569999999999999840e+00,8.450175505128449949e-01
2.579999999999999627e+00,8.516131108053170973e-01
2.589999999999999858e+00,8.582343807564550842e-01
2.599999999999999645e+00,8.648813720471348887e-01
2.609999999999999876e+00,8.715540705903405128e-01
2.619999999999999662e+00,8.782524620172766916e-01
2.629999999999999893e+00,8.849765578942991873e-01
2.639999999999999680e+00,8.917263347939974327e-01
2.649999999999999911e+00,8.985018045434226552e-01
2.659999999999999698e+00,9.053029522247644234e-01
2.669999999999999929e+00,9.121297630813807178e-01
2.679999999999999716e+00,9.189822489663187488e-01
2.689999999999999947e+00,9.258603951338121307e-01
2.699999999999999734e+00,9.327641864690104923e-01
2.709999999999999964e+00,9.396936354484646259e-01
2.719999999999999751e+00,9.466487272985489865e-01
2.729999999999999982e+00,9.536294469954967878e-01
2.739999999999999769e+00,9.606358075863666857e-01
2.750000000000000000e+00,9.676677848596373366e-01
2.759999999999999787e+00,9.747253925850858369e-01
2.770000000000000018e+00,9.818086161106167609e-01
2.779999999999999805e+00,9.889174405860207129e-01
2.790000000000000036e+00,9.960518806619163001e-01
2.799999999999999822e+00,1.003211922009734858e+00
2.810000000000000053e+00,1.010397550107766218e+00
2.819999999999999840e+00,1.017608780363817189e+00
2.829999999999999627e+00,1.024845598841599648e+00
2.839999999999999858e+00,1.032107991256439039e+00
2.849999999999999645e+00,1.039395974175369997e+00
2.859999999999999876e+00,1.046709533698354289e+00
2.869999999999999662e+00,1.054048656193410594e+00
2.879999999999999893e+00,1.061413358852082656e+00
2.889999999999999680e+00,1.068803628389172644e+00
2.899999999999999911e+00,1.076219451417309125e+00
2.909999999999999698e+00,1.083660846109488984e+00
2.919999999999999929e+00,1.091127799505337004e+00
2.929999999999999716e+00,1.098620298406119966e+00
2.939999999999999947e+00,1.106138362074976067e+00
2.949999999999999734e+00,1.113681977781774135e+00
2.959999999999999964e+00,1.121251132515465709e+00
2.969999999999999751e+00,1.128845846583870216e+00
2.979999999999999982e+00,1.136466107620086818e+00
2.989999999999999769e+00,1.144111902612649612e+00
3.000000000000000000e+00,1.151783253063787260e+00
3.009999999999999787e+00,1.159480146367761755e+00
3.020000000000000018e+00,1.167202581560368602e+00
3.029999999999999805e+00,1.174950546271955165e+00
3.040000000000000036e+00,1.182724062707466217e+00
3.049999999999999822e+00,1.190523118740402619e+00
3.060000000000000053e+00,1.198347702015061023e+00
3.069999999999999840e+00,1.206197835688552322e+00
3.080000000000000071e+00,1.214073507604946034e+00
3.089999999999999858e+00,1.221974717576890246e+00
3.099999999999999645e+00,1.229901453344388607e+00
3.109999999999999876e+00,1.237853738979411533e+00
3.119999999999999662e+00,1.245831562377190060e+00
3.129999999999999893e+00,1.253834911456945811e+00
3.139999999999999680e+00,1.261863810836354904e+00
3.149999999999999911e+00,1.269918248550992779e+00
3.159999999999999698e+00,1.277998224858140075e+00
3.169999999999999929e+00,1.286103727605499403e+00
3.179999999999999716e+00,1.294234782205154088e+00
3.189999999999999947e+00,1.302391376559997704e+00
3.199999999999999734e+00,1.310573498393535541e+00
3.209999999999999964e+00,1.318781173844661092e+00
3.219999999999999751e+00,1.327014390773036512e+00
3.229999999999999982e+00,1.335273149665371806e+00
3.239999999999999769e+00,1.343557438046902863e+00
3.250000000000000000e+00,1.351867282979663409e+00
3.259999999999999787e+00,1.360202671924318540e+00
3.270000000000000018e+00,1.368563605574978359e+00
3.279999999999999805e+00,1.376950071349084981e+00
3.290000000000000036e+00,1.385362096813319566e+00
3.299999999999999822e+00,1.393799669361148963e+00
3.310000000000000053e+00,1.402262789731241854e+00
3.319999999999999840e+00,1.410751458787721235e+00
3.330000000000000071e+00,1.419265677335324938e+00
3.339999999999999858e+00,1.427805459683018530e+00
3.349999999999999645e+00,1.436370779642188511e+00
3.359999999999999876e+00,1.444961664969235837e+00
3.369999999999999662e+00,1.453578089699244513e+00
3.379999999999999893e+00,1.462220081203372324e+00
3.389999999999999680e+00,1.470887614031960666e+00
3.399999999999999911e+00,1.479580715224332543e+00
3.409999999999999698e+00,1.488299359454636983e+00
3.419999999999999929e+00,1.497043573570284725e+00
3.429999999999999716e+00,1.505813332599321930e+00
3.439999999999999947e+00,1.514608662954332274e+00
3.449999999999999734e+00,1.523429540102531510e+00
3.459999999999999964e+00,1.532275989960273366e+00
3.469999999999999751e+00,1.541147988368589461e+00
3.479999999999999982e+00,1.550045560988304150e+00
3.489999999999999769e+00,1.558968683951910128e+00
3.500000000000000000e+00,1.567917382426017303e+00
3.509999999999999787e+00,1.576891632998692394e+00
3.520000000000000018e+00,1.585891460442731882e+00
3.529999999999999805e+00,1.594916841624462123e+00
3.540000000000000036e+00,1.603967801063116649e+00
3.549999999999999822e+00,1.613044315843354948e+00
3.560000000000000053e+00,1.622146410095649971e+00
3.569999999999999840e+00,1.631274061305126422e+00
3.580000000000000071e+00,1.640427293358650562e+00
3.589999999999999858e+00,1.649606083825686076e+00
3.599999999999999645e+00,1.658810456210439543e+00
3.609999999999999876e+00,1.668040388577692656e+00
3.619999999999999662e+00,1.677295892905598329e+00
3.629999999999999893e+00,1.686576980961308037e+00
3.639999999999999680e+00,1.695883641983080947e+00
3.649999999999999911e+00,1.705215865886205773e+00
3.659999999999999698e+00,1.714573675007410092e+00
3.669999999999999929e+00,1.723957048273315307e+00
3.679999999999999716e+00,1.733366007778964102e+00
3.689999999999999947e+00,1.742800532744343878e+00
3.699999999999999734e+00,1.752260644940196288e+00
3.709999999999999964e+00,1.761746323759245669e+00
3.719999999999999751e+00,1.771257590816029737e+00
3.729999999999999982e+00,1.780794425671735626e+00
3.739999999999999769e+00,1.790356849623232716e+00
3.750000000000000000e+00,1.799944842543026002e+00
3.759999999999999787e+00,1.809558425426802009e+00
3.770000000000000018e+00,1.819197578261226189e+00
3.779999999999999805e+00,1.828862321923798939e+00
3.790000000000000036e+00,1.838552636753856273e+00
3.799999999999999822e+00,1.848268542980867402e+00
3.810000000000000053e+00,1.858010021386097277e+00
3.819999999999999840e+00,1.867777091962608882e+00
3.830000000000000071e+00,1.877569735711027699e+00
3.839999999999999858e+00,1.887387972387044144e+00
3.849999999999999645e+00,1.897231783059175614e+00
3.859999999999999876e+00,1.907101187245318963e+00
3.869999999999999662e+00,1.916996166461260476e+00
3.879999999999999893e+00,1.926916739776435739e+00
3.889999999999999680e+00,1.936862888919395953e+00
3.899999999999999911e+00,1.946834632803280396e+00
3.909999999999999698e+00,1.956831953289509540e+00
3.919999999999999929e+00,1.966854869116702709e+00
3.929999999999999716e+00,1.976903362273559672e+00
3.939999999999999947e+00,1.986977451343974188e+00
3.949999999999999734e+00,1.997077118546033425e+00
3.959999999999999964e+00,2.007202382037031718e+00
3.969999999999999751e+00,2.017353224351654539e+00
3.979999999999999982e+00,2.027529663546647321e+00
3.989999999999999769e+00,2.037731682230397467e+00
4.000000000000000000e+00,2.047959298111338367e+00
