# q/kF, Re omega_p(q)/ omega_p(0), Im omega_p(q)/ omega_p(0)
2.732064128256513347e-01,1.096689392384860406e+00,-2.717857041346790747e-03
2.771943887775551452e-01,1.099653406125084443e+00,-2.785143386836022757e-03
2.811823647294589557e-01,1.102668820395208193e+00,-2.852641587724953284e-03
2.851703406813627661e-01,1.105736136175423212e+00,-2.920315071053169575e-03
2.891583166332665766e-01,1.108855873180687679e+00,-2.988126284632387775e-03
2.931462925851703871e-01,1.112028570567362262e+00,-3.056036652325483816e-03
2.971342685370741976e-01,1.115254787675152626e+00,-3.124006526065799347e-03
3.011222444889780081e-01,1.118535104797757196e+00,-3.191995134270393403e-03
3.051102204408818186e-01,1.121870123991887347e+00,-3.259960526447041023e-03
3.090981963927855736e-01,1.125260469918573980e+00,-3.327859513630993492e-03
3.130861723446893841e-01,1.128706790727294962e+00,-3.395647604415721367e-03
3.170741482965931946e-01,1.132209758979160652e+00,-3.463278936159378072e-03
3.210621242484970050e-01,1.135770072612996007e+00,-3.530706200987411818e-03
3.250501002004008155e-01,1.139388455962091040e+00,-3.597880566242623018e-03
3.290380761523046260e-01,1.143065660815567153e+00,-3.664751588779255331e-03
3.330260521042084365e-01,1.146802467538110548e+00,-3.731267122729945047e-03
3.370140280561122470e-01,1.150599686242671726e+00,-3.797373220054507757e-03
3.410020040080160575e-01,1.154458158028277337e+00,-3.863014023301515783e-03
3.449899799599198680e-01,1.158378756280883159e+00,-3.928131649850289536e-03
3.489779559118236785e-01,1.162362388047028405e+00,-3.992666066817834869e-03
3.529659318637274890e-01,1.166409995484622764e+00,-4.056554955790707406e-03
3.569539078156312994e-01,1.170522557395017094e+00,-4.119733566290263369e-03
3.609418837675351099e-01,1.174701090848155882e+00,-4.182134556957931709e-03
3.649298597194389204e-01,1.178946652903150261e+00,-4.243687823047555784e-03
3.689178356713427309e-01,1.183260342438578805e+00,-4.304320308903443991e-03
3.729058116232465414e-01,1.187643302097094455e+00,-4.363955803642473839e-03
3.768937875751503519e-01,1.192096720360601214e+00,-4.422514718248968767e-03
3.808817635270541624e-01,1.196621833764663467e+00,-4.479913841844801632e-03
3.848697394789579729e-01,1.201219929268603437e+00,-4.536066074685761972e-03
3.888577154308617834e-01,1.205892346797510006e+00,-4.590880134959741607e-03
3.928456913827655939e-01,1.210640481971664073e+00,-4.644260236027606195e-03
3.968336673346693488e-01,1.215465789051713319e+00,-4.696105730347344132e-03
4.008216432865731593e-01,1.220369784113235712e+00,-4.746310715269568513e-03
4.048096192384769698e-01,1.225354048488338288e+00,-4.794763595618155121e-03
4.087975951903807803e-01,1.230420232502165589e+00,-4.841346596640499871e-03
4.127855711422845908e-01,1.235570059539267573e+00,-4.885935219766975555e-03
4.167735470941884013e-01,1.240805330488906177e+00,-4.928397632447805224e-03
4.207615230460922118e-01,1.246127928614811919e+00,-4.968593981294995229e-03
4.247494989979960223e-01,1.251539824911711341e+00,-5.006375615719544335e-03
4.287374749498998328e-01,1.257043084017673173e+00,-5.041584206576303802e-03
4.327254509018036432e-01,1.262639870765388084e+00,-5.074050740833693958e-03
4.367134268537074537e-01,1.268332457471006647e+00,-5.103594369107085534e-03
4.407014028056112642e-01,1.274123232080489609e+00,-5.130021077427312191e-03
4.446893787575150747e-01,1.280014707314430122e+00,-5.153122147639548588e-03
4.486773547094188852e-01,1.286009530984880467e+00,-5.172672361705102188e-03
4.526653306613226957e-01,1.292110497697695592e+00,-5.188427893703703719e-03
4.566533066132265062e-01,1.298320562196263461e+00,-5.200123817426646408e-03
4.606412825651303167e-01,1.304642854674888719e+00,-5.207471137235473828e-03
4.646292585170341272e-01,1.311080698459839988e+00,-5.210153221772861713e-03
4.686172344689379377e-01,1.317637630568569085e+00,-5.207821482560638648e-03
4.726052104208417481e-01,1.324317425796399661e+00,-5.200090087457583804e-03
4.765931863727455586e-01,1.331124125161186722e+00,-5.186529426425023383e-03
4.805811623246493136e-01,1.338062069792050002e+00,-5.166657944704246101e-03
4.845691382765531241e-01,1.345135941687568559e+00,-5.139931812334905432e-03
4.885571142284569346e-01,1.352351100401993467e+00,-5.105676103379771721e-03
4.925450901803607451e-01,1.359712577484080365e+00,-5.063265644044420179e-03
4.965330661322645556e-01,1.367226660636930990e+00,-5.011828376270913155e-03
5.005210420841683661e-01,1.374900039457550571e+00,-4.950381955427195918e-03
5.045090180360721765e-01,1.382740158745448866e+00,-4.877749345718955000e-03
5.084969939879759870e-01,1.390755385330591620e+00,-4.792494312129119867e-03
5.124849699398797975e-01,1.398955233052093572e+00,-4.692825772950912772e-03
5.164729458917836080e-01,1.407350674291655723e+00,-4.576450385509611349e-03
5.204609218436874185e-01,1.415954584816228490e+00,-4.440334499237520889e-03
5.244488977955912290e-01,1.424782402054703745e+00,-4.280297144989341461e-03
5.284368737474950395e-01,1.433853141362322114e+00,-4.090261713651756163e-03
5.324248496993988500e-01,1.443191028285467192e+00,-3.860704719073923628e-03
5.364128256513026605e-01,1.452828025385424437e+00,-3.575389656184440983e-03
5.404008016032064710e-01,1.462807795164107860e+00,-3.201928943984023480e-03
5.443887775551102814e-01,1.473182273277094056e+00,-2.665303897044829420e-03
5.483767535070140919e-01,1.483941586286019909e+00,-1.811768568565658589e-03
5.523647294589179024e-01,1.494923609419573696e+00,-5.503963504665699159e-04
