# q,<w**1.0>/wp(0)**1.0
2.699999999999999734e+00,7.749006831377120985e-01
2.709999999999999964e+00,7.806557620373776318e-01
2.719999999999999751e+00,7.864321346595524176e-01
2.729999999999999982e+00,7.922297837873850668e-01
2.739999999999999769e+00,7.980487187681780670e-01
2.750000000000000000e+00,8.038889229492044430e-01
2.759999999999999787e+00,8.097504055138837753e-01
2.770000000000000018e+00,8.156331504724732007e-01
2.779999999999999805e+00,8.215371671118444352e-01
2.790000000000000036e+00,8.274624397636742845e-01
2.799999999999999822e+00,8.334089779399119768e-01
2.810000000000000053e+00,8.393767662808837571e-01
2.819999999999999840e+00,8.453658144696398757e-01
2.829999999999999627e+00,8.513761076510512060e-01
2.839999999999999858e+00,8.574076554527569893e-01
2.849999999999999645e+00,8.634604435914419174e-01
2.859999999999999876e+00,8.695344820063014568e-01
2.869999999999999662e+00,8.756297565202006972e-01
2.879999999999999893e+00,8.817462771448391079e-01
2.889999999999999680e+00,8.878840304699776587e-01
2.899999999999999911e+00,8.940430262966243546e-01
2.909999999999999698e+00,9.002232516481981639e-01
2.919999999999999929e+00,9.064247164504947163e-01
2.929999999999999716e+00,9.126474084200256742e-01
2.939999999999999947e+00,9.188913370644167244e-01
2.949999999999999734e+00,9.251564907757151568e-01
2.959999999999999964e+00,9.314428791022554277e-01
2.969999999999999751e+00,9.377504906375997429e-01
2.979999999999999982e+00,9.440793350975849041e-01
2.989999999999999769e+00,9.504294014273770852e-01
3.000000000000000000e+00,9.568006993798344739e-01
3.009999999999999787e+00,9.631932181243805235e-01
3.020000000000000018e+00,9.696069674310330289e-01
3.029999999999999805e+00,9.760419370608319767e-01
3.040000000000000036e+00,9.824981365044445081e-01
3.049999999999999822e+00,9.889755558315782569e-01
3.060000000000000053e+00,9.954742046831247526e-01
3.069999999999999840e+00,1.001994073078522174e+00
3.080000000000000071e+00,1.008535170921757818e+00
3.089999999999999858e+00,1.015097488593258213e+00
3.099999999999999645e+00,1.021681035621728073e+00
3.109999999999999876e+00,1.028285802677607386e+00
3.119999999999999662e+00,1.034911794912178662e+00
3.129999999999999893e+00,1.041559016969120455e+00
3.139999999999999680e+00,1.048227464619718496e+00
3.149999999999999911e+00,1.054917133408966201e+00
3.159999999999999698e+00,1.061628032837438340e+00
3.169999999999999929e+00,1.068360154428003028e+00
3.179999999999999716e+00,1.075113507344172659e+00
3.189999999999999947e+00,1.081888083108315968e+00
3.199999999999999734e+00,1.088683891145832305e+00
3.209999999999999964e+00,1.095500922977378666e+00
3.219999999999999751e+00,1.102339187930671649e+00
3.229999999999999982e+00,1.109198677723632454e+00
3.239999999999999769e+00,1.116079401612290134e+00
3.250000000000000000e+00,1.122981351443440801e+00
3.259999999999999787e+00,1.129904536379623181e+00
3.270000000000000018e+00,1.136848948455800645e+00
3.279999999999999805e+00,1.143814596550568830e+00
3.290000000000000036e+00,1.150801473043069567e+00
3.299999999999999822e+00,1.157809586543561142e+00
3.310000000000000053e+00,1.164838929652647570e+00
3.319999999999999840e+00,1.171889510886393815e+00
3.330000000000000071e+00,1.178961322928757882e+00
3.339999999999999858e+00,1.186054374182623272e+00
3.349999999999999645e+00,1.193168657391994847e+00
3.359999999999999876e+00,1.200304180865742421e+00
3.369999999999999662e+00,1.207460937585187466e+00
3.379999999999999893e+00,1.214638935663137964e+00
3.389999999999999680e+00,1.221838168107246547e+00
3.399999999999999911e+00,1.229058643052883593e+00
3.409999999999999698e+00,1.236300353405923369e+00
3.419999999999999929e+00,1.243563307344292879e+00
3.429999999999999716e+00,1.250847497850890555e+00
3.439999999999999947e+00,1.258152932954604397e+00
3.449999999999999734e+00,1.265479605740142510e+00
3.459999999999999964e+00,1.272827524019051859e+00
3.469999999999999751e+00,1.280196681288099381e+00
3.479999999999999982e+00,1.287587084933256687e+00
3.489999999999999769e+00,1.294998728570633917e+00
3.500000000000000000e+00,1.302431619562508969e+00
3.509999999999999787e+00,1.309885751522091635e+00
3.520000000000000018e+00,1.317361131820985243e+00
3.529999999999999805e+00,1.324857754037954916e+00
3.540000000000000036e+00,1.332375625444587319e+00
3.549999999999999822e+00,1.339914739767314789e+00
3.560000000000000053e+00,1.347475104047211270e+00
3.569999999999999840e+00,1.355056712266592411e+00
3.580000000000000071e+00,1.362659571279013271e+00
3.589999999999999858e+00,1.370283674995452783e+00
3.599999999999999645e+00,1.377929030344062777e+00
3.609999999999999876e+00,1.385595631311494547e+00
3.619999999999999662e+00,1.393283481371591304e+00
3.629999999999999893e+00,1.400992584186508516e+00
3.639999999999999680e+00,1.408722936952227389e+00
3.649999999999999911e+00,1.416474536888090219e+00
3.659999999999999698e+00,1.424247390539661984e+00
3.669999999999999929e+00,1.432041492114565662e+00
3.679999999999999716e+00,1.439856848092648134e+00
3.689999999999999947e+00,1.447693452677877968e+00
3.699999999999999734e+00,1.455551312401881736e+00
3.709999999999999964e+00,1.463430421409472215e+00
3.719999999999999751e+00,1.471330785951814324e+00
3.729999999999999982e+00,1.479252400550786106e+00
3.739999999999999769e+00,1.487195271289664777e+00
3.750000000000000000e+00,1.495159392706120860e+00
3.759999999999999787e+00,1.503144770700018951e+00
3.770000000000000018e+00,1.511151399965490194e+00
3.779999999999999805e+00,1.519179286438286924e+00
3.790000000000000036e+00,1.527228424723752642e+00
3.799999999999999822e+00,1.535298820673987263e+00
3.810000000000000053e+00,1.543390468923246273e+00
3.819999999999999840e+00,1.551503375318682654e+00
3.830000000000000071e+00,1.559637534563024452e+00
3.839999999999999858e+00,1.567792952339889023e+00
3.849999999999999645e+00,1.575969623501851213e+00
3.859999999999999876e+00,1.584167553625401625e+00
3.869999999999999662e+00,1.592386737472450964e+00
