# q,<w**1.0>/wp(0)**1.0
2.959999999999999964e+00,1.121144060069007020e+00
2.969999999999999751e+00,1.128739232634208722e+00
2.979999999999999982e+00,1.136359985388463611e+00
2.989999999999999769e+00,1.144006315303062848e+00
3.000000000000000000e+00,1.151678208856531382e+00
3.009999999999999787e+00,1.159375686037485309e+00
3.020000000000000018e+00,1.167098733310210301e+00
3.029999999999999805e+00,1.174847348583285100e+00
3.040000000000000036e+00,1.182621529801368476e+00
3.049999999999999822e+00,1.190421263387187789e+00
3.060000000000000053e+00,1.198246570852191439e+00
3.069999999999999840e+00,1.206097438978405822e+00
3.080000000000000071e+00,1.213973866133051693e+00
3.089999999999999858e+00,1.221875850929533769e+00
3.099999999999999645e+00,1.229803379870555879e+00
3.109999999999999876e+00,1.237756475956029556e+00
3.119999999999999662e+00,1.245735125911561214e+00
3.129999999999999893e+00,1.253739328822940591e+00
3.139999999999999680e+00,1.261769083652351631e+00
3.149999999999999911e+00,1.269824377162830142e+00
3.159999999999999698e+00,1.277905233499132098e+00
3.169999999999999929e+00,1.286011639616941427e+00
3.179999999999999716e+00,1.294143594811359099e+00
3.189999999999999947e+00,1.302301098576331473e+00
3.199999999999999734e+00,1.310484137690345330e+00
3.209999999999999964e+00,1.318692737414786986e+00
3.219999999999999751e+00,1.326926884738137469e+00
3.229999999999999982e+00,1.335186579297537257e+00
3.239999999999999769e+00,1.343471820993175303e+00
3.250000000000000000e+00,1.351782609761671416e+00
3.259999999999999787e+00,1.360118932112722723e+00
3.270000000000000018e+00,1.368480814679512436e+00
3.279999999999999805e+00,1.376868244391024954e+00
3.290000000000000036e+00,1.385281221145560959e+00
3.299999999999999822e+00,1.393719745191435155e+00
3.310000000000000053e+00,1.402183802846650673e+00
3.319999999999999840e+00,1.410673421949740769e+00
3.330000000000000071e+00,1.419188588993512745e+00
3.339999999999999858e+00,1.427729304129640830e+00
3.349999999999999645e+00,1.436295567894434466e+00
3.359999999999999876e+00,1.444887380542392741e+00
3.369999999999999662e+00,1.453504728167912097e+00
3.379999999999999893e+00,1.462147639642402686e+00
3.389999999999999680e+00,1.470816101303135337e+00
3.399999999999999911e+00,1.479510113545351668e+00
3.409999999999999698e+00,1.488229676741589680e+00
3.419999999999999929e+00,1.496974791524886994e+00
3.429999999999999716e+00,1.505745458284054150e+00
3.439999999999999947e+00,1.514541662752091122e+00
3.449999999999999734e+00,1.523363435156582124e+00
3.459999999999999964e+00,1.532210761164971125e+00
3.469999999999999751e+00,1.541083641340071697e+00
3.479999999999999982e+00,1.549982076345117310e+00
3.489999999999999769e+00,1.558906066694460524e+00
3.500000000000000000e+00,1.567855612922741004e+00
3.509999999999999787e+00,1.576830700215932080e+00
3.520000000000000018e+00,1.585831360030700576e+00
3.529999999999999805e+00,1.594857577559500417e+00
3.540000000000000036e+00,1.603909353435381879e+00
3.549999999999999822e+00,1.612986688193903895e+00
3.560000000000000053e+00,1.622089582461590851e+00
3.569999999999999840e+00,1.631218036846317609e+00
3.580000000000000071e+00,1.640372052086773502e+00
3.589999999999999858e+00,1.649551612381110477e+00
3.599999999999999645e+00,1.658756750765596477e+00
3.609999999999999876e+00,1.667987451702257262e+00
3.619999999999999662e+00,1.677243715838685922e+00
3.629999999999999893e+00,1.686525543715649444e+00
3.639999999999999680e+00,1.695832935876647518e+00
3.649999999999999911e+00,1.705165893057470905e+00
3.659999999999999698e+00,1.714524415736302876e+00
3.669999999999999929e+00,1.723908504528185892e+00
3.679999999999999716e+00,1.733318142960168284e+00
3.689999999999999947e+00,1.742753365637780716e+00
3.699999999999999734e+00,1.752214156136569390e+00
3.709999999999999964e+00,1.761700514979824383e+00
3.719999999999999751e+00,1.771212442840194523e+00
3.729999999999999982e+00,1.780749940134895404e+00
3.739999999999999769e+00,1.790313007497785103e+00
3.750000000000000000e+00,1.799901645405445727e+00
3.759999999999999787e+00,1.809515854478908281e+00
3.770000000000000018e+00,1.819155635027158047e+00
3.779999999999999805e+00,1.828820969877998248e+00
3.790000000000000036e+00,1.838511895289959286e+00
3.799999999999999822e+00,1.848228393779564271e+00
3.810000000000000053e+00,1.857970465935935511e+00
3.819999999999999840e+00,1.867738112195671984e+00
3.830000000000000071e+00,1.877531333115625145e+00
3.839999999999999858e+00,1.887350129161069257e+00
3.849999999999999645e+00,1.897194500697909847e+00
3.859999999999999876e+00,1.907064448217925312e+00
3.869999999999999662e+00,1.916959972293641679e+00
3.879999999999999893e+00,1.926881073202336703e+00
3.889999999999999680e+00,1.936827751495182826e+00
3.899999999999999911e+00,1.946800007543139532e+00
3.909999999999999698e+00,1.956797822566437084e+00
3.919999999999999929e+00,1.966821254667010077e+00
3.929999999999999716e+00,1.976870246508272810e+00
3.939999999999999947e+00,1.986944836970808259e+00
3.949999999999999734e+00,1.997044988205096461e+00
3.959999999999999964e+00,2.007170738534616472e+00
3.969999999999999751e+00,2.017322050558497004e+00
3.979999999999999982e+00,2.027498962381265368e+00
3.989999999999999769e+00,2.037701436789730369e+00
4.000000000000000000e+00,2.047929511432172056e+00
