# q,<w**1.0>/wp(0)**1.0
9.100000000000000311e-01,4.428284288414747749e-01
9.200000000000000400e-01,4.526417085358075409e-01
9.300000000000000488e-01,4.625622733019740807e-01
9.400000000000000577e-01,4.725900694488684439e-01
9.500000000000000666e-01,4.827250227925224957e-01
9.600000000000000755e-01,4.929670795020295038e-01
9.699999999999999734e-01,5.033161748319802120e-01
9.799999999999999822e-01,5.137722403155591255e-01
9.899999999999999911e-01,5.243352084385138889e-01
1.000000000000000000e+00,5.350050085425410717e-01
1.010000000000000009e+00,5.457815685470679412e-01
1.020000000000000018e+00,5.566648142891686968e-01
1.030000000000000027e+00,5.676546701814562113e-01
1.040000000000000036e+00,5.787510532716576561e-01
1.050000000000000044e+00,5.899538962854958823e-01
1.060000000000000053e+00,6.012631133225284641e-01
1.070000000000000062e+00,6.126786175475751328e-01
1.080000000000000071e+00,6.242003378803943070e-01
1.090000000000000080e+00,6.358281792780341446e-01
1.100000000000000089e+00,6.475620693062735800e-01
1.110000000000000098e+00,6.594019102728319037e-01
1.120000000000000107e+00,6.713476296035959523e-01
1.130000000000000115e+00,6.833991272848660703e-01
1.140000000000000124e+00,6.955563232629123904e-01
1.150000000000000133e+00,7.078191302030855114e-01
1.160000000000000142e+00,7.201874683092237550e-01
1.169999999999999929e+00,7.326612357626157701e-01
1.179999999999999938e+00,7.452403524130244428e-01
1.189999999999999947e+00,7.579247312940988746e-01
1.199999999999999956e+00,7.707142855555851879e-01
1.209999999999999964e+00,7.836089289470514752e-01
1.219999999999999973e+00,7.966085760271397476e-01
1.229999999999999982e+00,8.097131418241265699e-01
1.239999999999999991e+00,8.229225339724313137e-01
1.250000000000000000e+00,8.362366858255906310e-01
1.260000000000000009e+00,8.496555073493459176e-01
1.270000000000000018e+00,8.631789093578559058e-01
1.280000000000000027e+00,8.768068296337527823e-01
1.290000000000000036e+00,8.905391817662264842e-01
1.300000000000000044e+00,9.043758807446911074e-01
1.310000000000000053e+00,9.183168699762190856e-01
1.320000000000000062e+00,9.323620586407822541e-01
1.330000000000000071e+00,9.465113946528687094e-01
1.340000000000000080e+00,9.607647908529559633e-01
1.350000000000000089e+00,9.751221900820692401e-01
1.360000000000000098e+00,9.895835381357480642e-01
1.370000000000000107e+00,1.004148753850052200e+00
1.380000000000000115e+00,1.018817787839516154e+00
1.390000000000000124e+00,1.033590583477844937e+00
1.400000000000000133e+00,1.048467086792636005e+00
1.410000000000000142e+00,1.063447246858693518e+00
