Iteration, A, B, C, D, Res.
36, 3.8470307153522234, 0.47137740413743273, 4.346027416305048, 0.8813072154993665, 0.003984333454560289 
37, 3.8470001470622415, 0.4713661675223027, 4.346061949594787, 0.8813142183169991, 0.003984295879112024 
38, 3.8470001470622415, 0.4713661675223027, 4.346061949594787, 0.8813142183169991, 0.003984295879112024 
39, 3.8470001470622415, 0.4713661675223027, 4.346061949594787, 0.8813142183169991, 0.003984295879112024 
40, 3.8470130429571068, 0.4713614271882967, 4.346047380747416, 0.8813112639798356, 0.003984292209196189 
41, 3.847003371003536, 0.4713578719735459, 4.346058307346317, 0.8813134797252806, 0.003984283516168346 
42, 3.847003371003536, 0.4713578719735459, 4.346058307346317, 0.8813134797252806, 0.003984283516168346 
43, 3.8470088114637417, 0.471355872180332, 4.346052161118982, 0.8813122333653343, 0.003984281053521957 
44, 3.847004731112817, 0.47135437234178484, 4.346056770782964, 0.8813131681339721, 0.003984278300875199 
45, 3.846995550332974, 0.4713532474664538, 4.346060228034617, 0.8813124670567501, 0.003984275131982858 
46, 3.8469932551434907, 0.47135240381196886, 4.346062820975419, 0.8813129928642484, 0.003984273291852197 
47, 3.846994976534576, 0.4713517710722377, 4.346060876268656, 0.8813125985083894, 0.00398427308409887 
48, 3.846993685490684, 0.47135129651807633, 4.346062334798075, 0.8813128942751512, 0.003984271641650843 
49, 3.8469907806429027, 0.4713509406028137, 4.346063428695507, 0.8813126724500054, 0.003984271269408618 
==================
==================
fitted parameters:
3.8469907806429027, 0.4713509406028137, 4.346063428695507, 0.8813126724500054, 
Residual 0.003984271269408618
Method lsq_refine
==================
Initialization:
A: min = 3.0, max = 4.0, step = 0.5
B: min = 1.0, max = 2.1, step = 0.5
C: min = 4.0, max = 3.0, step = 0.5
D: min = 1, max = 3, step = 0.5
==================
3.846991, 0.471351, 4.346063, 0.881313, 
Residual (rounded) 0.003984287423064871, abs diff = 1.6153656252904103e-08 
==================
rs, eps_c (hartree/electron), Abs. rel. error (using rounded params)
1.0, -0.062010138135310984, 0.002236273950906899
6.0, -0.026035512387309452, 0.0006083669909184436
11.0, -0.017724529765835616, 0.0002726347388165677
17.0, -0.013110111691601402, 0.0001536107301146651
22.0, -0.010812526994685533, 5.885870759475727e-05
27.0, -0.00924331665641935, 1.4128846065835851e-05
32.0, -0.008128477032994125, 2.34712244742228e-05
37.0, -0.007255864818598663, 1.7420542149186417e-05
43.0, -0.0064354364449837635, 8.894066393798188e-06
48.0, -0.005883612871394987, 4.5163122113639487e-10
53.0, -0.0054192708002287525, 1.017229053023802e-05
58.0, -0.005002578459654045, 4.089548287899026e-05
64.0, -0.004603823817461536, 4.62562569057811e-05
69.0, -0.00430082340480299, 6.740205839785192e-05
74.0, -0.003988123049635182, 0.00013186574400895785
79.0, -0.0038183715480235056, 8.120946783933677e-05
84.0, -0.0036442745973579984, 5.820985515286479e-05
90.0, -0.003378225400555078, 0.00011352558348525941
95.0, -0.0033343431354709834, 2.3988795523361556e-08
100.0, -0.0031499275218408776, 4.1066446004470094e-05
