# omega (a.u.), Re alpha(w), Im alpha(w)
3.719119779299753237e+00,5.635443205697991155e-03,-3.696037202271053096e-04
3.737531263355692523e+00,5.634999649966787767e-03,-3.669639296895672908e-04
3.755942747411631810e+00,5.634555757254999450e-03,-3.643549914630210594e-04
3.774354231467571097e+00,5.634111592173066466e-03,-3.617764102315994637e-04
3.792765715523510384e+00,5.633667216989594884e-03,-3.592277007000902844e-04
3.811177199579450559e+00,5.633222691714966784e-03,-3.567083873514906322e-04
3.829588683635389845e+00,5.632778074181781121e-03,-3.542180042113251930e-04
3.848000167691329132e+00,5.632333420121919676e-03,-3.517560946185228129e-04
3.866411651747268419e+00,5.631888783241126295e-03,-3.493222110026402739e-04
3.884823135803207705e+00,5.631444215290304887e-03,-3.469159146672406513e-04
3.903234619859146992e+00,5.630999766134318560e-03,-3.445367755792318556e-04
3.921646103915086279e+00,5.630555483818183195e-03,-3.421843721639822918e-04
3.940057587971025566e+00,5.630111414630630320e-03,-3.398582911060372361e-04
3.958469072026964852e+00,5.629667603165466015e-03,-3.375581271552602347e-04
3.976880556082904139e+00,5.629224092380449157e-03,-3.352834829382355395e-04
3.995292040138843870e+00,5.628780923654095811e-03,-3.330339687747723115e-04
4.013703524194783157e+00,5.628338136840285721e-03,-3.308092024993511057e-04
4.032115008250721999e+00,5.627895770320929386e-03,-3.286088092873662696e-04
4.050526492306661730e+00,5.627453861056537845e-03,-3.264324214860188649e-04
4.068937976362601461e+00,5.627012444635180050e-03,-3.242796784497167795e-04
4.087349460418541192e+00,5.626571555319332535e-03,-3.221502263798516020e-04
4.105760944474480034e+00,5.626131226091243311e-03,-3.200437181688148345e-04
4.124172428530419765e+00,5.625691488696599185e-03,-3.179598132481334773e-04
4.142583912586358608e+00,5.625252373686545973e-03,-3.158981774405975377e-04
4.160995396642298338e+00,5.624813910458133573e-03,-3.138584828162626402e-04
4.179406880698237181e+00,5.624376127293596178e-03,-3.118404075522133003e-04
4.197818364754176912e+00,5.623939051397719956e-03,-3.098436357959757849e-04
4.216229848810116643e+00,5.623502708934430099e-03,-3.078678575324732790e-04
4.234641332866055485e+00,5.623067125061572032e-03,-3.059127684544194902e-04
4.253052816921995216e+00,5.622632323964860818e-03,-3.039780698360490486e-04
4.271464300977934059e+00,5.622198328890305741e-03,-3.020634684100920566e-04
4.289875785033873790e+00,5.621765162175653904e-03,-3.001686762478914688e-04
4.308287269089812632e+00,5.621332845280732279e-03,-2.982934106425796038e-04
4.326698753145752363e+00,5.620901398816635294e-03,-2.964373939952202734e-04
4.345110237201692094e+00,5.620470842573949653e-03,-2.946003537038339136e-04
4.363521721257631825e+00,5.620041195549946994e-03,-2.927820220552241324e-04
4.381933205313570667e+00,5.619612475974912653e-03,-2.909821361195205625e-04
4.400344689369510398e+00,5.619184701337452681e-03,-2.892004376473684144e-04
4.418756173425449241e+00,5.618757888408994206e-03,-2.874366729696826561e-04
4.437167657481388972e+00,5.618332053267376808e-03,-2.856905928998981336e-04
4.455579141537327814e+00,5.617907211319742196e-03,-2.839619526386439686e-04
4.473990625593267545e+00,5.617483377324509683e-03,-2.822505116807753358e-04
4.492402109649206388e+00,5.617060565412685530e-03,-2.805560337246937211e-04
4.510813593705146118e+00,5.616638789108408143e-03,-2.788782865838954311e-04
4.529225077761085849e+00,5.616218061348767290e-03,-2.772170421006842794e-04
4.547636561817024692e+00,5.615798394503051724e-03,-2.755720760619881121e-04
4.566048045872964423e+00,5.615379800391195365e-03,-2.739431681172212782e-04
4.584459529928904153e+00,5.614962290301775058e-03,-2.723301016981389947e-04
4.602871013984842996e+00,5.614545875009179995e-03,-2.707326639406243038e-04
4.621282498040782727e+00,5.614130564790481906e-03,-2.691506456083578541e-04
4.639693982096721570e+00,5.613716369441469102e-03,-2.675838410183208516e-04
4.658105466152661300e+00,5.613303298292365677e-03,-2.660320479680743674e-04
4.676516950208601031e+00,5.612891360222797832e-03,-2.644950676647757001e-04
4.694928434264539874e+00,5.612480563676540760e-03,-2.629727046558776905e-04
4.713339918320479605e+00,5.612070916675531741e-03,-2.614647667614691394e-04
4.731751402376419335e+00,5.611662426833552778e-03,-2.599710650082112792e-04
4.750162886432358178e+00,5.611255101369396273e-03,-2.584914135648287204e-04
4.768574370488297909e+00,5.610848947119715865e-03,-2.570256296791093909e-04
4.786985854544236751e+00,5.610443970551229342e-03,-2.555735336163801824e-04
4.805397338600176482e+00,5.610040177772768026e-03,-2.541349485994114131e-04
4.823808822656115325e+00,5.609637574546817024e-03,-2.527097007497188267e-04
4.842220306712055056e+00,5.609236166300639141e-03,-2.512976190302208986e-04
4.860631790767993898e+00,5.608835958137096088e-03,-2.498985351892213077e-04
4.879043274823933629e+00,5.608436954845179116e-03,-2.485122837056756464e-04
4.897454758879872472e+00,5.608039160910023579e-03,-2.471387017357151543e-04
4.915866242935812203e+00,5.607642580522825479e-03,-2.457776290603884439e-04
4.934277726991751045e+00,5.607247217590184685e-03,-2.444289080345960125e-04
4.952689211047691664e+00,5.606853075743399584e-03,-2.430923835371808926e-04
4.971100695103629619e+00,5.606460158347332384e-03,-2.417679029221492845e-04
4.989512179159570238e+00,5.606068468508949160e-03,-2.404553159709904618e-04
5.007923663215509968e+00,5.605678009085661266e-03,-2.391544748460683030e-04
5.026335147271448811e+00,5.605288782693438644e-03,-2.378652340450578299e-04
5.044746631327388542e+00,5.604900791714584850e-03,-2.365874503563966419e-04
5.063158115383327385e+00,5.604514038305254478e-03,-2.353209828157317828e-04
5.081569599439267115e+00,5.604128524402850024e-03,-2.340656926633294605e-04
5.099981083495205958e+00,5.603744251733063127e-03,-2.328214433024295945e-04
5.118392567551145689e+00,5.603361221816707642e-03,-2.315881002585160812e-04
5.136804051607084531e+00,5.602979435976426954e-03,-2.303655311394854827e-04
5.155215535663024262e+00,5.602598895343139339e-03,-2.291536055966857880e-04
5.173627019718963105e+00,5.602219600862225722e-03,-2.279521952868079535e-04
5.192038503774902836e+00,5.601841553299614224e-03,-2.267611738346062347e-04
5.210449987830841678e+00,5.601464753247612297e-03,-2.255804167964287153e-04
5.228861471886781409e+00,5.601089201130607896e-03,-2.244098016245369993e-04
5.247272955942722028e+00,5.600714897210559880e-03,-2.232492076321950100e-04
5.265684439998660871e+00,5.600341841592303659e-03,-2.220985159595098178e-04
5.284095924054600601e+00,5.599970034228736286e-03,-2.209576095400033835e-04
5.302507408110539444e+00,5.599599474925854095e-03,-2.198263730679010945e-04
5.320918892166479175e+00,5.599230163347512779e-03,-2.187046929661151933e-04
5.339330376222418018e+00,5.598862099020216962e-03,-2.175924573549100065e-04
5.357741860278357748e+00,5.598495281337623544e-03,-2.164895560212304348e-04
5.376153344334296591e+00,5.598129709565012949e-03,-2.153958803886778738e-04
5.394564828390236322e+00,5.597765382843473275e-03,-2.143113234881188485e-04
5.412976312446175164e+00,5.597402300194198078e-03,-2.132357799289097996e-04
5.431387796502114895e+00,5.597040460522362607e-03,-2.121691458707252018e-04
5.449799280558053738e+00,5.596679862621098921e-03,-2.111113189959724782e-04
5.468210764613993469e+00,5.596320505175338307e-03,-2.100621984827807302e-04
5.486622248669932311e+00,5.595962386765337103e-03,-2.090216849785508392e-04
5.505033732725872042e+00,5.595605505870358647e-03,-2.079896805740508680e-04
5.523445216781812661e+00,5.595249860872041243e-03,-2.069660887780468139e-04
5.541856700837750616e+00,5.594895450057847663e-03,-2.059508144924541864e-04
5.560268184893691235e+00,5.594542271624161622e-03,-2.049437639879988875e-04
5.578679668949630077e+00,5.594190323679562940e-03,-2.039448448803755790e-04
5.597091153005569808e+00,5.593839604247870245e-03,-2.029539661068919349e-04
5.615502637061508651e+00,5.593490111270989391e-03,-2.019710379035868258e-04
5.633914121117448381e+00,5.593141842611948356e-03,-2.009959717828122699e-04
5.652325605173387224e+00,5.592794796057500191e-03,-2.000286805112681484e-04
5.670737089229326955e+00,5.592448969321014811e-03,-1.990690780884789486e-04
5.689148573285265797e+00,5.592104360044982195e-03,-1.981170797257033754e-04
5.707560057341205528e+00,5.591760965803542482e-03,-1.971726018252646336e-04
5.725971541397144371e+00,5.591418784105086325e-03,-1.962355619602950102e-04
5.744383025453084102e+00,5.591077812394487472e-03,-1.953058788548824249e-04
5.762794509509023833e+00,5.590738048055513172e-03,-1.943834723646116578e-04
5.781205993564962675e+00,5.590399488413082783e-03,-1.934682634574898176e-04
5.799617477620902406e+00,5.590062130735427501e-03,-1.925601741952494110e-04
5.818028961676841249e+00,5.589725972236196314e-03,-1.916591277150177903e-04
5.836440445732781868e+00,5.589391010076571499e-03,-1.907650482113473973e-04
5.854851929788719822e+00,5.589057241367264423e-03,-1.898778609185976132e-04
5.873263413844660441e+00,5.588724663170314445e-03,-1.889974920936584311e-04
5.891674897900599284e+00,5.588393272501251258e-03,-1.881238689990130761e-04
5.910086381956539014e+00,5.588063066330571996e-03,-1.872569198861263212e-04
5.928497866012477857e+00,5.587734041585838522e-03,-1.863965739791566256e-04
5.946909350068417588e+00,5.587406195153175360e-03,-1.855427614589799830e-04
5.965320834124356431e+00,5.587079523879050387e-03,-1.846954134475231450e-04
5.983732318180296161e+00,5.586754024571834350e-03,-1.838544619923961402e-04
6.002143802236235004e+00,5.586429694003431506e-03,-1.830198400518189363e-04
6.020555286292174735e+00,5.586106528910742865e-03,-1.821914814798354166e-04
6.038966770348114466e+00,5.585784525997210953e-03,-1.813693210118095189e-04
6.057378254404053308e+00,5.585463681934201528e-03,-1.805532942501950555e-04
6.075789738459993039e+00,5.585143993362419110e-03,-1.797433376505754986e-04
6.094201222515931882e+00,5.584825456893309503e-03,-1.789393885079671462e-04
6.112612706571871612e+00,5.584508069110287985e-03,-1.781413849433794870e-04
6.131024190627810455e+00,5.584191826570064632e-03,-1.773492658906281581e-04
6.149435674683751074e+00,5.583876725803862094e-03,-1.765629710833939350e-04
6.167847158739689917e+00,5.583562763318654192e-03,-1.757824410425238508e-04
6.186258642795629648e+00,5.583249935598319502e-03,-1.750076170635680214e-04
6.204670126851568490e+00,5.582938239104727300e-03,-1.742384412045480018e-04
6.223081610907508221e+00,5.582627670278899820e-03,-1.734748562739512527e-04
6.241493094963447064e+00,5.582318225542014060e-03,-1.727168058189474352e-04
6.259904579019386794e+00,5.582009901296520679e-03,-1.719642341138212201e-04
6.278316063075325637e+00,5.581702693927069470e-03,-1.712170861486178727e-04
6.296727547131265368e+00,5.581396599801527643e-03,-1.704753076179957565e-04
6.315139031187205099e+00,5.581091615271928721e-03,-1.697388449102835086e-04
6.333550515243143941e+00,5.580787736675355513e-03,-1.690076450967356494e-04
6.351961999299083672e+00,5.580484960334847373e-03,-1.682816559209834861e-04
6.370373483355022515e+00,5.580183282560322207e-03,-1.675608257886769157e-04
6.388784967410962246e+00,5.579882699649326740e-03,-1.668451037573135786e-04
6.407196451466901088e+00,5.579583207887873521e-03,-1.661344395262511614e-04
6.425607935522840819e+00,5.579284803551297009e-03,-1.654287834268986738e-04
6.444019419578779662e+00,5.578987482904953533e-03,-1.647280864130843423e-04
6.462430903634720281e+00,5.578691242204953347e-03,-1.640323000515946452e-04
6.480842387690659123e+00,5.578396077698966407e-03,-1.633413765128826733e-04
6.499253871746598854e+00,5.578101985626859015e-03,-1.626552685619414508e-04
6.517665355802537697e+00,5.577808962221348678e-03,-1.619739295493389933e-04
6.536076839858477427e+00,5.577517003708769121e-03,-1.612973134024118756e-04
6.554488323914417158e+00,5.577226106309589836e-03,-1.606253746166145179e-04
6.572899807970356001e+00,5.576936266239114308e-03,-1.599580682470197728e-04
6.591311292026295732e+00,5.576647479708055077e-03,-1.592953498999698366e-04
6.609722776082234574e+00,5.576359742923139157e-03,-1.586371757248723356e-04
6.628134260138174305e+00,5.576073052087653602e-03,-1.579835024061397434e-04
6.646545744194113148e+00,5.575787403401985011e-03,-1.573342871552696910e-04
6.664957228250052879e+00,5.575502793064206729e-03,-1.566894877030624005e-04
6.683368712305991721e+00,5.575219217270519466e-03,-1.560490622919724255e-04
6.701780196361931452e+00,5.574936672215800339e-03,-1.554129696685938283e-04
6.720191680417870295e+00,5.574655154094105940e-03,-1.547811690762735380e-04
6.738603164473810025e+00,5.574374659099120763e-03,-1.541536202478525355e-04
6.757014648529748868e+00,5.574095183424595222e-03,-1.535302833985309901e-04
6.775426132585689487e+00,5.573816723264808821e-03,-1.529111192188556401e-04
6.793837616641628330e+00,5.573539274815027256e-03,-1.522960888678268683e-04
6.812249100697568061e+00,5.573262834271845885e-03,-1.516851539661229816e-04
6.830660584753507791e+00,5.572987397833688468e-03,-1.510782765894392785e-04
6.849072068809446634e+00,5.572712961701113341e-03,-1.504754192619403087e-04
6.867483552865386365e+00,5.572439522077255770e-03,-1.498765449498223412e-04
6.885895036921325207e+00,5.572167075168167963e-03,-1.492816170549844971e-04
