# q/kF, Re omega_p(q)/ omega_p(0), Im omega_p(q)/ omega_p(0)
1.326032064128256582e+00,7.274315379727440689e-01,-3.915722552561356345e-02
1.330020040080160504e+00,7.261006849583784284e-01,-3.916369495231479536e-02
1.334008016032064203e+00,7.247777360778273614e-01,-3.916570767019365157e-02
1.337995991983968125e+00,7.234631094670443963e-01,-3.916310070965772078e-02
1.341983967935871824e+00,7.221572381835911214e-01,-3.915570185757225735e-02
1.345971943887775746e+00,7.208605708538358137e-01,-3.914332899778540792e-02
1.349959919839679445e+00,7.195735723517937554e-01,-3.912578939649612175e-02
1.353947895791583367e+00,7.182967245109038723e-01,-3.910287892705392732e-02
1.357935871743487066e+00,7.170305268701056001e-01,-3.907438122820148380e-02
1.361923847695390988e+00,7.157754974554991767e-01,-3.904006678908278349e-02
1.365911823647294687e+00,7.145321735987528733e-01,-3.899969195355150464e-02
1.369899799599198609e+00,7.133011127933736040e-01,-3.895299783547175737e-02
1.373887775551102308e+00,7.120828935896929002e-01,-3.889970913569375244e-02
1.377875751503006008e+00,7.108781165292185067e-01,-3.883953285028319408e-02
1.381863727454909929e+00,7.096874051186429222e-01,-3.877215685832212377e-02
1.385851703406813629e+00,7.085114068433643331e-01,-3.869724837617250640e-02
1.389839679358717550e+00,7.073507942197294618e-01,-3.861445226345595200e-02
1.393827655310621250e+00,7.062062658845225105e-01,-3.852338916420011000e-02
1.397815631262525171e+00,7.050785477191143791e-01,-3.842365346448103208e-02
1.401803607214428871e+00,7.039683940044830779e-01,-3.831481104557336870e-02
1.405791583166332792e+00,7.028765886016203890e-01,-3.819639680893321954e-02
1.409779559118236492e+00,7.018039461497229681e-01,-3.806791194634625425e-02
1.413767535070140413e+00,7.007513132719067617e-01,-3.792882092519981457e-02
1.417755511022044113e+00,6.997195697747091714e-01,-3.777854815505937019e-02
1.421743486973948034e+00,6.987096298233329561e-01,-3.761647429754066269e-02
1.425731462925851734e+00,6.977224430690182055e-01,-3.744193217684645136e-02
1.429719438877755655e+00,6.967589956979357568e-01,-3.725420224333734348e-02
1.433707414829659355e+00,6.958203113620958780e-01,-3.705250753715141204e-02
1.437695390781563276e+00,6.949074519415346929e-01,-3.683600809338543475e-02
1.441683366733466976e+00,6.940215180728053213e-01,-3.660379472486721686e-02
1.445671342685370897e+00,6.931636493609286687e-01,-3.635488211358850474e-02
1.449659318637274596e+00,6.923350241694418150e-01,-3.608820113799328377e-02
1.453647294589178518e+00,6.915368588550592222e-01,-3.580259036160121644e-02
1.457635270541082217e+00,6.907704062785134935e-01,-3.549678661035694099e-02
1.461623246492986139e+00,6.900369533801292699e-01,-3.516941457389722442e-02
1.465611222444889838e+00,6.893378175563770194e-01,-3.481897538281408105e-02
1.469599198396793760e+00,6.886743415113105726e-01,-3.444383414458700166e-02
1.473587174348697459e+00,6.880478861844098182e-01,-3.404220647149339141e-02
1.477575150300601381e+00,6.874598212757419002e-01,-3.361214411298930893e-02
