# q/kF, Re omega_p(q)/ omega_p(0), Im omega_p(q)/ omega_p(0)
1.509478957915831865e+00,1.095921657924674220e+00,-9.296692327856145507e-03
1.513466933867735564e+00,1.097468769444683856e+00,-9.190944010455082483e-03
1.517454909819639486e+00,1.099040464741208201e+00,-9.083790967816047363e-03
1.521442885771543185e+00,1.100637231357659340e+00,-8.975184273612183891e-03
1.525430861723447107e+00,1.102259574039545109e+00,-8.865071549930474831e-03
1.529418837675350806e+00,1.103908015886137406e+00,-8.753396594457115570e-03
1.533406813627254728e+00,1.105583099619381393e+00,-8.640098954778812138e-03
1.537394789579158427e+00,1.107285388985885133e+00,-8.525113440439865964e-03
1.541382765531062349e+00,1.109015470310481088e+00,-8.408369561386104876e-03
1.545370741482966048e+00,1.110773954223079008e+00,-8.289790878911211178e-03
1.549358717434869748e+00,1.112561477584351310e+00,-8.169294252041808119e-03
1.553346693386773669e+00,1.114378705640497014e+00,-8.046788958259066746e-03
1.557334669338677369e+00,1.116226334443004120e+00,-7.922175662279748454e-03
1.561322645290581290e+00,1.118105093576292175e+00,-7.795345199939788215e-03
1.565310621242484990e+00,1.120015749244684722e+00,-7.666177135527002529e-03
1.569298597194388911e+00,1.121959107780702958e+00,-7.534538039484329347e-03
1.573286573146292611e+00,1.123936019649772522e+00,-7.400279418255256009e-03
1.577274549098196532e+00,1.125947384042744748e+00,-7.263235207748789356e-03
1.581262525050100232e+00,1.127994154167974328e+00,-7.123218714419947417e-03
1.585250501002004153e+00,1.130077343380226473e+00,-6.980018850325991203e-03
1.589238476953907853e+00,1.132198032315619773e+00,-6.833395456336451186e-03
1.593226452905811774e+00,1.134357377241857368e+00,-6.683073434385213875e-03
1.597214428857715474e+00,1.136556619882804098e+00,-6.528735305273068029e-03
1.601202404809619395e+00,1.138797099037825999e+00,-6.370011657643620193e-03
1.605190380761523095e+00,1.141080264390156529e+00,-6.206468732106625898e-03
1.609178356713427016e+00,1.143407692983824830e+00,-6.037592053049085569e-03
1.613166332665330716e+00,1.145781108938942916e+00,-5.862764514880776379e-03
1.617154308617234637e+00,1.148202407051967633e+00,-5.681236537888004201e-03
1.621142284569138337e+00,1.150673680943783195e+00,-5.492084626513744038e-03
1.625130260521042258e+00,1.153197256248520208e+00,-5.294152474411213324e-03
1.629118236472945958e+00,1.155775657988275640e+00,-5.085746282985184261e-03
1.633106212424849879e+00,1.158411849403262917e+00,-4.865271288531199806e-03
1.637094188376753578e+00,1.161108982723019212e+00,-4.630014028947138961e-03
1.641082164328657500e+00,1.163870520195408709e+00,-4.376482160101067935e-03
1.645070140280561199e+00,1.166700030524540965e+00,-4.099844404901490866e-03
1.649058116232465121e+00,1.169600708452701809e+00,-3.793388316782454403e-03
1.653046092184368820e+00,1.172574273506121312e+00,-3.448063352460297836e-03
1.657034068136272742e+00,1.175619078627498260e+00,-3.052856768757277080e-03
1.661022044088176441e+00,1.178728398681808009e+00,-2.597115457368012054e-03
1.665010020040080363e+00,1.181891300647483156e+00,-2.074189883118208056e-03
1.668997995991984062e+00,1.185096336454178889e+00,-1.482989941920507832e-03
1.672985971943887984e+00,1.188334528407080759e+00,-8.262379897345359294e-04
1.676973947895791683e+00,1.191599868693952624e+00,-1.080399123189653148e-04
