# q,S(q)
1.719999999999999307e+00,7.845226752493105193e-01
1.729999999999999316e+00,7.980590887533028921e-01
1.739999999999999325e+00,8.117481215340798251e-01
1.749999999999999334e+00,8.255839141067244924e-01
1.759999999999999343e+00,8.395595958959772842e-01
1.769999999999999352e+00,8.536671709275985842e-01
1.779999999999999361e+00,8.678974403183407071e-01
1.789999999999999147e+00,8.822398305356645709e-01
1.799999999999999156e+00,8.966822990716556419e-01
1.809999999999999165e+00,9.112111908998657972e-01
1.819999999999999174e+00,9.258110881624039834e-01
1.829999999999999183e+00,9.404647007584864271e-01
1.839999999999999192e+00,9.551526633622935414e-01
1.849999999999999201e+00,9.698534233052892306e-01
1.859999999999999210e+00,9.845430776422340324e-01
1.869999999999999218e+00,9.991952764752191074e-01
1.879999999999999227e+00,1.013781043689409689e+00
1.889999999999999236e+00,1.028268716763276025e+00
1.899999999999999245e+00,1.042623869777822287e+00
1.909999999999999254e+00,1.056809287408866149e+00
1.919999999999999263e+00,1.070784995314014054e+00
1.929999999999999272e+00,1.084508357686751134e+00
1.939999999999999059e+00,1.097934263915254727e+00
1.949999999999999067e+00,1.111015417633721469e+00
1.959999999999999076e+00,1.123702754486233024e+00
1.969999999999999085e+00,1.135946012488820545e+00
1.979999999999999094e+00,1.147694487607746616e+00
1.989999999999999103e+00,1.158898040777206484e+00
1.999999999999999112e+00,1.169508542215520253e+00
2.009999999999998899e+00,1.179621791750953497e+00
2.019999999999999130e+00,1.189353185868222029e+00
2.029999999999998916e+00,1.198690565606318481e+00
2.039999999999999147e+00,1.207624513408785294e+00
2.049999999999998934e+00,1.216147675710443243e+00
2.059999999999999165e+00,1.224254639225990093e+00
2.069999999999998952e+00,1.231941731803059215e+00
2.079999999999999183e+00,1.239207043422193344e+00
2.089999999999998970e+00,1.246050257351098756e+00
2.099999999999999201e+00,1.252472676705387311e+00
2.109999999999998987e+00,1.258477043326593492e+00
2.119999999999999218e+00,1.264067550568926279e+00
2.129999999999999005e+00,1.269249659872176528e+00
2.139999999999999236e+00,1.274030037062368281e+00
2.149999999999999023e+00,1.278416484823180488e+00
2.159999999999999254e+00,1.282417756698574163e+00
2.169999999999999041e+00,1.286043498313520939e+00
2.179999999999999272e+00,1.289304110383651336e+00
2.189999999999999059e+00,1.292210691051921323e+00
2.199999999999998845e+00,1.294774851308187591e+00
2.209999999999999076e+00,1.297008664568461311e+00
2.219999999999998863e+00,1.298924554850060309e+00
2.229999999999999094e+00,1.300535203370208670e+00
2.239999999999998881e+00,1.301853450310843652e+00
2.249999999999999112e+00,1.302892262382636668e+00
2.259999999999998899e+00,1.303664585794349851e+00
2.269999999999999130e+00,1.304183327471306164e+00
2.279999999999998916e+00,1.304461283585566234e+00
