# q,S(q)
2.909999999999999698e+00,1.013080772402625396e+00
2.919999999999999929e+00,1.013035733414980655e+00
2.929999999999999716e+00,1.012990867680602536e+00
2.939999999999999947e+00,1.012946172245185350e+00
2.949999999999999734e+00,1.012901652397546481e+00
2.959999999999999964e+00,1.012857298155640740e+00
2.969999999999999751e+00,1.012813112568710983e+00
2.979999999999999982e+00,1.012769090817242201e+00
2.989999999999999769e+00,1.012725231768199619e+00
3.000000000000000000e+00,1.012681533959152391e+00
